Date	2 yr	5 yr
01/07/98	5.42	5.45
01/08/98	5.31	5.34
01/09/98	5.17	5.22
01/12/98	5.2	5.24
01/13/98	5.25	5.28
01/14/98	5.29	5.33
01/15/98	5.29	5.34
01/16/98	5.35	5.42
01/20/98	5.37	5.45
01/21/98	5.33	5.41
01/22/98	5.3	5.39
01/23/98	5.42	5.53
01/26/98	5.39	5.49
01/27/98	5.46	5.57
01/28/98	5.46	5.54
01/29/98	5.36	5.43
01/30/98	5.32	5.39
02/02/98	5.36	5.43
02/03/98	5.34	5.41
02/04/98	5.32	5.41
02/05/98	5.36	5.46
02/06/98	5.38	5.48
02/09/98	5.41	5.51
02/10/98	5.41	5.49
02/11/98	5.39	5.46
02/12/98	5.39	5.46
02/13/98	5.36	5.44
02/17/98	5.34	5.41
02/18/98	5.37	5.44
02/19/98	5.39	5.47
02/20/98	5.41	5.49
02/23/98	5.46	5.53
02/24/98	5.57	5.66
02/25/98	5.55	5.6
02/26/98	5.58	5.62
02/27/98	5.55	5.59
03/02/98	5.6	5.67
03/03/98	5.64	5.72
03/04/98	5.63	5.71
03/05/98	5.62	5.71
03/06/98	5.58	5.65
03/09/98	5.57	5.61
03/10/98	5.55	5.62
03/11/98	5.53	5.57
03/12/98	5.5	5.52
03/13/98	5.5	5.54
03/16/98	5.47	5.52
03/17/98	5.5	5.53
03/18/98	5.52	5.55
03/19/98	5.52	5.56
03/20/98	5.52	5.56
03/23/98	5.52	5.56
03/24/98	5.5	5.57
03/25/98	5.58	5.62
03/26/98	5.62	5.66
03/27/98	5.63	5.67
03/30/98	5.65	5.7
03/31/98	5.6	5.64
04/01/98	5.55	5.59
04/02/98	5.52	5.54
04/03/98	5.42	5.44
04/06/98	5.45	5.49
04/07/98	5.45	5.5
04/08/98	5.49	5.54
04/09/98	5.5	5.56
04/13/98	5.59	5.64
04/14/98	5.57	5.6
04/15/98	5.55	5.59
04/16/98	5.53	5.57
04/17/98	5.54	5.57
04/20/98	5.57	5.61
04/21/98	5.6	5.66
04/22/98	5.6	5.66
04/23/98	5.61	5.66
04/24/98	5.61	5.65
04/27/98	5.71	5.77
04/28/98	5.69	5.78
04/29/98	5.71	5.78
04/30/98	5.59	5.65
05/01/98	5.59	5.63
05/04/98	5.59	5.63
05/05/98	5.61	5.66
05/06/98	5.56	5.6
05/07/98	5.56	5.6
05/08/98	5.61	5.65
05/11/98	5.66	5.72
05/12/98	5.59	5.65
05/13/98	5.59	5.63
05/14/98	5.63	5.66
05/15/98	5.63	5.67
05/18/98	5.59	5.63
05/19/98	5.59	5.63
05/20/98	5.57	5.6
05/21/98	5.63	5.66
05/22/98	5.63	5.65
05/26/98	5.61	5.6
05/27/98	5.53	5.57
05/28/98	5.57	5.56
05/29/98	5.53	5.56
06/01/98	5.52	5.53
06/02/98	5.53	5.56
06/03/98	5.55	5.57
06/04/98	5.58	5.6
06/05/98	5.58	5.6
06/08/98	5.58	5.6
06/09/98	5.6	5.61
06/10/98	5.55	5.55
06/11/98	5.45	5.46
06/12/98	5.43	5.43
06/15/98	5.43	5.42
06/16/98	5.5	5.49
06/17/98	5.55	5.57
06/18/98	5.53	5.55
06/19/98	5.52	5.52
06/22/98	5.52	5.52
06/23/98	5.49	5.51
06/24/98	5.49	5.48
06/25/98	5.53	5.5
06/26/98	5.51	5.49
06/29/98	5.51	5.5
06/30/98	5.49	5.47
07/01/98	5.46	5.43
07/02/98	5.44	5.43
07/06/98	5.43	5.4
07/07/98	5.44	5.43
07/08/98	5.44	5.43
07/09/98	5.43	5.4
07/10/98	5.41	5.4
07/13/98	5.44	5.45
07/14/98	5.46	5.47
07/15/98	5.46	5.46
07/16/98	5.46	5.48
07/17/98	5.46	5.49
07/20/98	5.46	5.47
07/21/98	5.46	5.46
07/22/98	5.48	5.47
07/23/98	5.46	5.46
07/24/98	5.48	5.48
07/27/98	5.48	5.49
07/28/98	5.46	5.49
07/29/98	5.49	5.52
07/30/98	5.49	5.52
07/31/98	5.49	5.52
08/03/98	5.46	5.46
08/04/98	5.43	5.44
08/05/98	5.39	5.43
08/06/98	5.39	5.43
08/07/98	5.34	5.39
08/10/98	5.34	5.39
08/11/98	5.31	5.33
08/12/98	5.32	5.34
08/13/98	5.37	5.38
08/14/98	5.34	5.34
08/17/98	5.34	5.33
08/18/98	5.36	5.35
08/19/98	5.34	5.35
08/20/98	5.32	5.32
08/21/98	5.25	5.24
08/24/98	5.22	5.19
08/25/98	5.18	5.13
08/26/98	5.12	5.11
08/27/98	4.98	4.97
08/28/98	4.93	4.94
08/31/98	4.91	4.91
09/01/98	4.86	4.91
09/02/98	4.96	4.96
09/03/98	4.91	4.91
09/04/98	4.91	4.9
09/08/98	4.91	4.89
09/09/98	4.79	4.79
09/10/98	4.57	4.55
09/11/98	4.68	4.65
09/14/98	4.72	4.65
09/15/98	4.73	4.68
09/16/98	4.75	4.69
09/17/98	4.7	4.6
09/18/98	4.61	4.5
09/21/98	4.63	4.51
09/22/98	4.66	4.57
09/23/98	4.52	4.48
09/24/98	4.43	4.43
09/25/98	4.43	4.4
09/28/98	4.45	4.4
09/29/98	4.47	4.4
09/30/98	4.3	4.23
10/01/98	4.17	4.1
10/02/98	4.17	4.08
10/05/98	4.04	3.95
10/06/98	4.1	4.05
10/07/98	4.12	4.13
10/08/98	4.1	4.29
10/09/98	4.19	4.46
10/13/98	4.13	4.37
10/14/98	4.08	4.23
10/15/98	4.13	4.23
10/16/98	3.86	4.04
10/19/98	3.9	4.06
10/20/98	3.98	4.14
10/21/98	4.12	4.17
10/22/98	4.16	4.19
10/23/98	4.2	4.28
10/26/98	4.23	4.32
10/27/98	4.12	4.23
10/28/98	4.01	4.18
10/29/98	4	4.13
10/30/98	4.12	4.24
11/02/98	4.26	4.39
11/03/98	4.25	4.33
11/04/98	4.43	4.48
11/05/98	4.47	4.48
11/06/98	4.59	4.58
11/09/98	4.57	4.55
11/10/98	4.5	4.5
11/12/98	4.47	4.47
11/13/98	4.54	4.53
11/16/98	4.56	4.55
11/17/98	4.58	4.57
11/18/98	4.63	4.58
11/19/98	4.66	4.63
11/20/98	4.66	4.6
11/23/98	4.63	4.6
11/24/98	4.64	4.63
11/25/98	4.66	4.63
11/27/98	4.62	4.6
11/30/98	4.54	4.51
12/01/98	4.44	4.43
12/02/98	4.36	4.31
12/03/98	4.36	4.31
12/04/98	4.46	4.38
12/07/98	4.54	4.47
12/08/98	4.46	4.4
12/09/98	4.42	4.37
12/10/98	4.39	4.33
12/11/98	4.46	4.39
12/14/98	4.42	4.35
12/15/98	4.47	4.39
12/16/98	4.4	4.34
12/17/98	4.42	4.34
12/18/98	4.45	4.38
12/21/98	4.56	4.45
12/22/98	4.59	4.5
12/23/98	4.73	4.65
12/24/98	4.78	4.74
12/28/98	4.73	4.66
12/29/98	4.6	4.6
12/30/98	4.56	4.55
12/31/98	4.54	4.56
01/04/99	4.58	4.57
01/05/99	4.64	4.62
01/06/99	4.62	4.61
01/07/99	4.63	4.62
01/08/99	4.71	4.72
01/11/99	4.74	4.76
01/12/99	4.68	4.68
01/13/99	4.61	4.6
01/14/99	4.47	4.48
01/15/99	4.56	4.54
01/19/99	4.62	4.6
01/20/99	4.66	4.65
01/21/99	4.63	4.6
01/22/99	4.59	4.54
01/25/99	4.59	4.55
01/26/99	4.63	4.58
01/27/99	4.57	4.57
01/28/99	4.58	4.57
01/29/99	4.58	4.55
02/01/99	4.65	4.65
02/02/99	4.7	4.7
02/03/99	4.72	4.74
02/04/99	4.77	4.82
02/05/99	4.8	4.88
02/08/99	4.8	4.86
02/09/99	4.79	4.78
02/10/99	4.77	4.79
02/11/99	4.8	4.83
02/12/99	4.91	4.96
02/16/99	4.93	4.96
02/17/99	4.89	4.91
02/18/99	4.93	4.96
02/19/99	4.95	4.99
02/22/99	4.91	4.95
02/23/99	5	5.04
02/24/99	5.05	5.12
02/25/99	5.15	5.23
02/26/99	5.13	5.21
03/01/99	5.2	5.32
03/02/99	5.18	5.27
03/03/99	5.19	5.29
03/04/99	5.2	5.32
03/05/99	5.14	5.24
03/08/99	5.12	5.21
03/09/99	5.02	5.11
03/10/99	5.04	5.13
03/11/99	5.05	5.13
03/12/99	5	5.08
03/15/99	4.99	5.07
03/16/99	4.97	5.03
03/17/99	5.01	5.05
03/18/99	4.99	5.02
03/19/99	5.04	5.07
03/22/99	5.08	5.13
03/23/99	5.03	5.11
03/24/99	4.98	5.07
03/25/99	5.02	5.12
03/26/99	4.99	5.1
03/29/99	5.02	5.15
03/30/99	4.97	5.09
03/31/99	4.99	5.12
04/01/99	5.01	5.15
04/02/99	4.96	5.07
04/05/99	4.96	5.07
04/06/99	4.93	5.01
04/07/99	4.93	5.04
04/08/99	4.86	4.94
04/09/99	4.88	4.96
04/12/99	4.93	4.98
04/13/99	4.94	5.02
04/14/99	4.95	5.04
04/15/99	4.97	5.08
04/16/99	5.02	5.13
04/19/99	4.99	5.08
04/20/99	4.95	5.06
04/21/99	4.99	5.07
04/22/99	5.05	5.15
04/23/99	5.04	5.15
04/26/99	5.04	5.14
04/27/99	5.04	5.12
04/28/99	5.02	5.16
04/29/99	4.95	5.09
04/30/99	5.08	5.24
05/03/99	5.08	5.25
05/04/99	5.12	5.3
05/05/99	5.09	5.27
05/06/99	5.19	5.39
05/07/99	5.19	5.4
05/10/99	5.15	5.38
05/11/99	5.19	5.4
05/12/99	5.19	5.39
05/13/99	5.12	5.29
05/14/99	5.3	5.48
05/17/99	5.31	5.53
05/18/99	5.38	5.58
05/19/99	5.37	5.54
05/20/99	5.35	5.53
05/21/99	5.3	5.46
05/24/99	5.28	5.43
05/25/99	5.3	5.44
05/26/99	5.33	5.49
05/27/99	5.43	5.59
05/28/99	5.42	5.6
06/01/99	5.54	5.74
06/02/99	5.55	5.75
06/03/99	5.54	5.75
06/04/99	5.56	5.75
06/07/99	5.56	5.73
06/08/99	5.57	5.74
06/09/99	5.61	5.79
06/10/99	5.66	5.85
06/11/99	5.7	5.92
06/14/99	5.66	5.89
06/15/99	5.66	5.87
06/16/99	5.61	5.84
06/17/99	5.49	5.67
06/18/99	5.56	5.75
06/21/99	5.62	5.81
06/22/99	5.65	5.84
06/23/99	5.7	5.9
06/24/99	5.75	5.93
06/25/99	5.73	5.91
06/28/99	5.68	5.86
06/29/99	5.68	5.84
06/30/99	5.53	5.67
07/01/99	5.58	5.73
07/02/99	5.58	5.7
07/06/99	5.64	5.77
07/07/99	5.64	5.79
07/08/99	5.59	5.72
07/09/99	5.61	5.72
07/12/99	5.53	5.62
07/13/99	5.5	5.6
07/14/99	5.55	5.63
07/15/99	5.53	5.63
07/16/99	5.5	5.57
07/19/99	5.46	5.56
07/20/99	5.43	5.54
07/21/99	5.45	5.55
07/22/99	5.52	5.66
07/23/99	5.58	5.72
07/26/99	5.61	5.73
07/27/99	5.56	5.7
07/28/99	5.54	5.7
07/29/99	5.62	5.79
07/30/99	5.63	5.82
08/02/99	5.65	5.85
08/03/99	5.65	5.86
08/04/99	5.64	5.86
08/05/99	5.55	5.77
08/06/99	5.69	5.94
08/09/99	5.79	6.04
08/10/99	5.79	6
08/11/99	5.76	5.96
08/12/99	5.78	5.97
08/13/99	5.71	5.88
08/16/99	5.75	5.88
08/17/99	5.68	5.8
08/18/99	5.66	5.79
08/19/99	5.66	5.81
08/20/99	5.65	5.79
08/23/99	5.66	5.79
08/24/99	5.65	5.73
08/25/99	5.53	5.63
08/26/99	5.56	5.67
08/27/99	5.65	5.75
08/30/99	5.73	5.86
08/31/99	5.73	5.88
09/01/99	5.74	5.88
09/02/99	5.74	5.9
09/03/99	5.64	5.78
09/07/99	5.69	5.83
09/08/99	5.67	5.82
09/09/99	5.71	5.85
09/10/99	5.64	5.78
09/13/99	5.66	5.8
09/14/99	5.71	5.85
09/15/99	5.67	5.81
09/16/99	5.63	5.77
09/17/99	5.63	5.76
09/20/99	5.67	5.81
09/21/99	5.67	5.83
09/22/99	5.67	5.81
09/23/99	5.63	5.76
09/24/99	5.55	5.65
09/27/99	5.62	5.73
09/28/99	5.65	5.78
09/29/99	5.68	5.86
09/30/99	5.63	5.78
10/01/99	5.73	5.9
10/04/99	5.7	5.85
10/05/99	5.78	5.94
10/06/99	5.81	5.98
10/07/99	5.82	5.99
10/08/99	5.8	5.97
10/12/99	5.82	5.99
10/13/99	5.87	6.04
10/14/99	5.9	6.09
10/15/99	5.82	5.99
10/18/99	5.85	6.03
10/19/99	5.92	6.09
10/20/99	5.94	6.11
10/21/99	5.93	6.11
10/22/99	5.96	6.13
10/25/99	5.98	6.14
10/26/99	6.02	6.17
10/27/99	5.94	6.13
10/28/99	5.87	6.05
10/29/99	5.79	5.97
11/01/99	5.83	6
11/02/99	5.81	5.98
11/03/99	5.79	5.97
11/04/99	5.74	5.91
11/05/99	5.72	5.88
11/08/99	5.74	5.9
11/09/99	5.77	5.87
11/10/99	5.81	5.9
11/12/99	5.78	5.85
11/15/99	5.79	5.87
11/16/99	5.85	5.91
11/17/99	5.9	5.98
11/18/99	5.9	5.99
11/19/99	5.92	6
11/22/99	5.95	6.02
11/23/99	5.93	6.02
11/24/99	5.97	6.02
11/26/99	5.99	6.06
11/29/99	6.04	6.14
11/30/99	6.01	6.11
12/01/99	6.04	6.14
12/02/99	6.06	6.16
12/03/99	5.99	6.08
12/06/99	5.98	6.07
12/07/99	5.95	6.03
12/08/99	5.98	6.06
12/09/99	5.96	6.03
12/10/99	5.93	5.98
12/13/99	5.96	6.01
12/14/99	6.07	6.12
12/15/99	6.1	6.14
12/16/99	6.15	6.2
12/17/99	6.15	6.22
12/20/99	6.21	6.28
12/21/99	6.21	6.29
12/22/99	6.24	6.31
12/23/99	6.24	6.33
12/27/99	6.21	6.32
12/28/99	6.23	6.35
12/29/99	6.21	6.32
12/30/99	6.19	6.3
12/31/99	6.24	6.36
01/03/00	6.38	6.5
01/04/00	6.3	6.4
01/05/00	6.38	6.51
01/06/00	6.35	6.46
01/07/00	6.31	6.42
01/10/00	6.38	6.49
01/11/00	6.45	6.57
01/12/00	6.49	6.63
01/13/00	6.4	6.54
01/14/00	6.44	6.59
01/18/00	6.47	6.65
01/19/00	6.46	6.62
01/20/00	6.49	6.67
01/21/00	6.48	6.67
01/24/00	6.43	6.59
01/25/00	6.44	6.6
01/26/00	6.45	6.62
01/27/00	6.51	6.67
01/28/00	6.58	6.68
01/31/00	6.61	6.71
02/01/00	6.6	6.68
02/02/00	6.63	6.69
02/03/00	6.56	6.56
02/04/00	6.63	6.64
02/07/00	6.68	6.76
02/08/00	6.69	6.74
02/09/00	6.69	6.77
02/10/00	6.67	6.78
02/11/00	6.65	6.77
02/14/00	6.62	6.72
02/15/00	6.66	6.74
02/16/00	6.63	6.75
02/17/00	6.69	6.76
02/18/00	6.66	6.72
02/22/00	6.57	6.62
02/23/00	6.61	6.66
02/24/00	6.52	6.56
02/25/00	6.45	6.5
02/28/00	6.47	6.53
02/29/00	6.53	6.61
03/01/00	6.52	6.59
03/02/00	6.52	6.59
03/03/00	6.5	6.6
03/06/00	6.55	6.64
03/07/00	6.48	6.6
03/08/00	6.5	6.59
03/09/00	6.48	6.56
03/10/00	6.55	6.61
03/13/00	6.52	6.57
03/14/00	6.48	6.52
03/15/00	6.5	6.5
03/16/00	6.5	6.47
03/17/00	6.5	6.45
03/20/00	6.52	6.45
03/21/00	6.5	6.44
03/22/00	6.5	6.41
03/23/00	6.52	6.39
03/24/00	6.64	6.51
03/27/00	6.66	6.51
03/28/00	6.6	6.46
03/29/00	6.59	6.46
03/30/00	6.52	6.35
03/31/00	6.5	6.32
04/03/00	6.45	6.3
04/04/00	6.35	6.16
04/05/00	6.35	6.17
04/06/00	6.38	6.2
04/07/00	6.38	6.18
04/10/00	6.31	6.11
04/11/00	6.36	6.19
04/12/00	6.4	6.27
04/13/00	6.4	6.24
04/14/00	6.27	6.11
04/17/00	6.33	6.23
04/18/00	6.33	6.27
04/19/00	6.33	6.23
04/20/00	6.38	6.24
04/24/00	6.36	6.23
04/25/00	6.48	6.39
04/26/00	6.5	6.4
04/27/00	6.63	6.51
04/28/00	6.68	6.56
05/01/00	6.73	6.59
05/02/00	6.72	6.6
05/03/00	6.73	6.66
05/04/00	6.77	6.7
05/05/00	6.84	6.77
05/08/00	6.87	6.83
05/09/00	6.86	6.75
05/10/00	6.84	6.69
05/11/00	6.82	6.67
05/12/00	6.91	6.76
05/15/00	6.88	6.73
05/16/00	6.89	6.72
05/17/00	6.9	6.74
05/18/00	6.93	6.79
05/19/00	6.86	6.71
05/22/00	6.81	6.66
05/23/00	6.83	6.68
05/24/00	6.79	6.71
05/25/00	6.71	6.64
05/26/00	6.69	6.57
05/30/00	6.74	6.62
05/31/00	6.69	6.54
06/01/00	6.61	6.44
06/02/00	6.52	6.37
06/05/00	6.49	6.33
06/06/00	6.51	6.35
06/07/00	6.52	6.35
06/08/00	6.56	6.37
06/09/00	6.56	6.36
06/12/00	6.52	6.33
06/13/00	6.49	6.32
06/14/00	6.44	6.26
06/15/00	6.44	6.26
06/16/00	6.38	6.19
06/19/00	6.4	6.2
06/20/00	6.43	6.23
06/21/00	6.5	6.32
06/22/00	6.5	6.32
06/23/00	6.55	6.37
06/26/00	6.5	6.29
06/27/00	6.5	6.29
06/28/00	6.43	6.28
06/29/00	6.37	6.21
06/30/00	6.38	6.18
07/03/00	6.31	6.12
07/05/00	6.29	6.12
07/06/00	6.34	6.16
07/07/00	6.29	6.11
07/10/00	6.31	6.13
07/11/00	6.32	6.16
07/12/00	6.34	6.2
07/13/00	6.31	6.15
07/14/00	6.41	6.25
07/17/00	6.46	6.31
07/18/00	6.44	6.3
07/19/00	6.46	6.31
07/20/00	6.32	6.15
07/21/00	6.32	6.14
07/24/00	6.35	6.18
07/25/00	6.35	6.17
07/26/00	6.29	6.16
07/27/00	6.27	6.14
07/28/00	6.3	6.16
07/31/00	6.3	6.16
08/01/00	6.27	6.12
08/02/00	6.23	6.09
08/03/00	6.22	6.07
08/04/00	6.15	6.02
08/07/00	6.2	6.07
08/08/00	6.16	6.03
08/09/00	6.18	6.03
08/10/00	6.16	6
08/11/00	6.25	6.07
08/14/00	6.25	6.07
08/15/00	6.28	6.11
08/16/00	6.3	6.13
08/17/00	6.3	6.13
08/18/00	6.27	6.09
08/21/00	6.28	6.1
08/22/00	6.27	6.07
08/23/00	6.2	6.02
08/24/00	6.19	6
08/25/00	6.19	6
08/28/00	6.23	6.05
08/29/00	6.26	6.08
08/30/00	6.24	6.07
08/31/00	6.18	5.98
09/01/00	6.09	5.92
09/05/00	6.09	5.92
09/06/00	6.11	5.95
09/07/00	6.14	5.97
09/08/00	6.11	5.95
09/11/00	6.12	5.97
09/12/00	6.12	5.97
09/13/00	6.09	5.94
09/14/00	6.11	5.96
09/15/00	6.07	5.93
09/18/00	6.04	5.93
09/19/00	6.05	5.93
09/20/00	6.11	5.98
09/21/00	6.11	5.96
09/22/00	6.09	5.93
09/25/00	6.11	5.94
09/26/00	6.07	5.9
09/27/00	6	5.89
09/28/00	6.02	5.9
09/29/00	5.98	5.85
10/02/00	5.98	5.86
10/03/00	6	5.88
10/04/00	6.03	5.94
10/05/00	6.02	5.92
10/06/00	5.98	5.88
10/10/00	5.98	5.86
10/11/00	5.93	5.82
10/12/00	5.86	5.74
10/13/00	5.84	5.73
10/16/00	5.89	5.77
10/17/00	5.83	5.68
10/18/00	5.82	5.68
10/19/00	5.86	5.69
10/20/00	5.84	5.69
10/23/00	5.82	5.66
10/24/00	5.86	5.7
10/25/00	5.87	5.74
10/26/00	5.9	5.75
10/27/00	5.94	5.79
10/30/00	5.97	5.83
10/31/00	5.94	5.83
11/01/00	5.88	5.79
11/02/00	5.87	5.78
11/03/00	5.94	5.86
11/06/00	5.99	5.91
11/07/00	5.99	5.84
11/08/00	5.99	5.83
11/09/00	5.94	5.76
11/10/00	5.92	5.76
11/13/00	5.9	5.72
11/14/00	5.92	5.72
11/15/00	5.9	5.69
11/16/00	5.87	5.66
11/17/00	5.88	5.67
11/20/00	5.87	5.65
11/21/00	5.86	5.65
11/22/00	5.85	5.6
11/24/00	5.86	5.63
11/27/00	5.86	5.63
11/28/00	5.79	5.57
11/29/00	5.69	5.51
11/30/00	5.61	5.42
12/01/00	5.62	5.46
12/04/00	5.59	5.45
12/05/00	5.49	5.36
12/06/00	5.42	5.26
12/07/00	5.45	5.26
12/08/00	5.5	5.32
12/11/00	5.52	5.33
12/12/00	5.54	5.33
12/13/00	5.45	5.24
12/14/00	5.43	5.19
12/15/00	5.38	5.15
12/18/00	5.33	5.1
12/19/00	5.35	5.12
12/20/00	5.24	5
12/21/00	5.14	4.94
12/22/00	5.1	4.93
12/26/00	5.1	4.92
12/27/00	5.1	4.99
12/28/00	5.18	5.02
12/29/00	5.11	4.99
01/02/01	4.87	4.76
01/03/01	4.92	4.94
01/04/01	4.77	4.82
01/05/01	4.56	4.66
01/08/01	4.54	4.65
01/09/01	4.64	4.73
01/10/01	4.76	4.83
01/11/01	4.77	4.85
01/12/01	4.9	4.97
01/16/01	4.89	4.96
01/17/01	4.84	4.87
01/18/01	4.72	4.74
01/19/01	4.75	4.84
01/22/01	4.75	4.87
01/23/01	4.82	4.96
01/24/01	4.81	4.98
01/25/01	4.78	4.94
01/26/01	4.78	4.93
01/29/01	4.77	4.97
01/30/01	4.7	4.91
01/31/01	4.62	4.85
02/01/01	4.55	4.78
02/02/01	4.65	4.86
02/05/01	4.68	4.88
02/06/01	4.72	4.92
02/07/01	4.7	4.91
02/08/01	4.73	4.93
02/09/01	4.67	4.85
02/12/01	4.67	4.86
02/13/01	4.75	4.9
02/14/01	4.84	4.99
02/15/01	4.89	5.06
02/16/01	4.75	4.94
02/20/01	4.73	4.94
02/21/01	4.68	4.96
02/22/01	4.63	4.94
02/23/01	4.53	4.86
02/26/01	4.46	4.81
02/27/01	4.44	4.75
02/28/01	4.41	4.7
03/01/01	4.41	4.67
03/02/01	4.48	4.75
03/05/01	4.49	4.78
03/06/01	4.49	4.78
03/07/01	4.43	4.72
03/08/01	4.43	4.7
03/09/01	4.47	4.75
03/12/01	4.46	4.72
03/13/01	4.46	4.75
03/14/01	4.32	4.62
03/15/01	4.22	4.55
03/16/01	4.26	4.54
03/19/01	4.32	4.58
03/20/01	4.24	4.52
03/21/01	4.21	4.49
03/22/01	4.17	4.44
03/23/01	4.24	4.52
03/26/01	4.27	4.56
03/27/01	4.41	4.73
03/28/01	4.3	4.68
03/29/01	4.27	4.67
03/30/01	4.18	4.62
04/02/01	4.22	4.66
04/03/01	4.15	4.6
04/04/01	4.12	4.58
04/05/01	4.19	4.63
04/06/01	4.07	4.52
04/09/01	4.1	4.56
04/10/01	4.24	4.7
04/11/01	4.29	4.75
04/12/01	4.36	4.83
04/16/01	4.49	4.94
04/17/01	4.41	4.87
04/18/01	4.26	4.75
04/19/01	4.29	4.86
04/20/01	4.26	4.88
04/23/01	4.15	4.78
04/24/01	4.16	4.78
04/25/01	4.2	4.88
04/26/01	4.14	4.79
04/27/01	4.28	4.94
04/30/01	4.3	4.97
05/01/01	4.23	4.94
05/02/01	4.27	4.95
05/03/01	4.22	4.87
05/04/01	4.14	4.83
05/07/01	4.12	4.82
05/08/01	4.1	4.68
05/09/01	4.07	4.65
05/10/01	4.17	4.76
05/11/01	4.36	4.99
05/14/01	4.29	4.94
05/15/01	4.28	4.95
05/16/01	4.25	4.95
05/17/01	4.33	4.99
05/18/01	4.37	4.99
05/21/01	4.37	4.99
05/22/01	4.34	4.99
05/23/01	4.29	4.96
05/24/01	4.32	5.05
05/25/01	4.31	5.04
05/29/01	4.33	5.06
05/30/01	4.34	5.07
05/31/01	4.22	4.94
06/01/01	4.22	4.94
06/04/01	4.19	4.93
06/05/01	4.12	4.84
06/06/01	4.12	4.83
06/07/01	4.14	4.88
06/08/01	4.17	4.93
06/11/01	4.11	4.87
06/12/01	4.09	4.82
06/13/01	4.08	4.81
06/14/01	4.04	4.76
06/15/01	4.01	4.74
06/18/01	3.98	4.73
06/19/01	3.99	4.72
06/20/01	3.98	4.72
06/21/01	3.99	4.7
06/22/01	3.93	4.63
06/25/01	3.96	4.65
06/26/01	4.03	4.74
06/27/01	4.06	4.82
06/28/01	4.22	4.92
06/29/01	4.25	4.97
07/02/01	4.21	4.88
07/03/01	4.24	4.91
07/05/01	4.24	4.95
07/06/01	4.16	4.9
07/09/01	4.15	4.88
07/10/01	4.08	4.82
07/11/01	4.07	4.81
07/12/01	4.07	4.8
07/13/01	4.12	4.82
07/16/01	4.07	4.76
07/17/01	4.09	4.78
07/18/01	3.96	4.66
07/19/01	3.98	4.69
07/20/01	3.98	4.7
07/23/01	3.98	4.68
07/24/01	3.97	4.67
07/25/01	3.98	4.74
07/26/01	3.94	4.71
07/27/01	3.87	4.64
07/30/01	3.86	4.63
07/31/01	3.79	4.57
08/01/01	3.83	4.62
08/02/01	3.89	4.69
08/03/01	3.91	4.72
08/06/01	3.88	4.71
08/07/01	3.9	4.72
08/08/01	3.77	4.61
08/09/01	3.77	4.66
08/10/01	3.73	4.61
08/13/01	3.7	4.57
08/14/01	3.74	4.59
08/15/01	3.8	4.62
08/16/01	3.75	4.58
08/17/01	3.67	4.49
08/20/01	3.74	4.55
08/21/01	3.69	4.5
08/22/01	3.76	4.53
08/23/01	3.72	4.52
08/24/01	3.76	4.55
08/27/01	3.78	4.57
08/28/01	3.71	4.48
08/29/01	3.67	4.43
08/30/01	3.61	4.42
08/31/01	3.64	4.46
09/04/01	3.83	4.63
09/05/01	3.79	4.61
09/06/01	3.65	4.48
09/07/01	3.53	4.39
09/10/01	3.53	4.41
09/13/01	2.99	4.03
09/14/01	2.87	3.92
09/17/01	2.96	3.99
09/18/01	2.96	4.01
09/19/01	2.81	3.9
09/20/01	2.91	3.97
09/21/01	2.91	3.94
09/24/01	2.94	4
09/25/01	2.88	3.97
09/26/01	2.82	3.91
09/27/01	2.78	3.87
09/28/01	2.86	3.93
10/01/01	2.82	3.9
10/02/01	2.77	3.87
10/03/01	2.77	3.86
10/04/01	2.75	3.88
10/05/01	2.71	3.87
10/09/01	2.74	3.96
10/10/01	2.78	3.96
10/11/01	2.88	4.03
10/12/01	2.81	4.01
10/15/01	2.78	3.97
10/16/01	2.77	3.93
10/17/01	2.8	3.93
10/18/01	2.77	3.93
10/19/01	2.77	3.96
10/22/01	2.79	3.98
10/23/01	2.81	4.01
10/24/01	2.72	3.96
10/25/01	2.63	3.89
10/26/01	2.63	3.88
10/29/01	2.55	3.82
10/30/01	2.48	3.76
10/31/01	2.44	3.66
11/01/01	2.49	3.66
11/02/01	2.48	3.77
11/05/01	2.46	3.71
11/06/01	2.37	3.54
11/07/01	2.32	3.47
11/08/01	2.42	3.58
11/09/01	2.45	3.62
11/13/01	2.54	3.69
11/14/01	2.7	3.83
11/15/01	2.98	4.1
11/16/01	3.09	4.24
11/19/01	2.92	4.12
11/20/01	2.96	4.17
11/21/01	3.11	4.31
11/23/01	3.2	4.4
11/26/01	3.22	4.41
11/27/01	3.11	4.32
11/28/01	3.12	4.33
11/29/01	2.87	4.1
11/30/01	2.84	4.08
12/03/01	2.82	4.04
12/04/01	2.81	3.99
12/05/01	3.07	4.24
12/06/01	3.19	4.38
12/07/01	3.19	4.5
12/10/01	3.1	4.46
12/11/01	3.03	4.38
12/12/01	2.97	4.29
12/13/01	3.09	4.4
12/14/01	3.2	4.52
12/17/01	3.21	4.54
12/18/01	3.13	4.46
12/19/01	3.11	4.38
12/20/01	3.15	4.42
12/21/01	3.17	4.45
12/24/01	3.22	4.49
12/26/01	3.26	4.55
12/27/01	3.19	4.46
12/28/01	3.16	4.46
12/31/01	3.07	4.38
01/02/02	3.22	4.52
01/03/02	3.19	4.48
01/04/02	3.19	4.5
